username,uri,name,popularity,duration_ms,is_explicit,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Lina,spotify:track:4X0n2CXP1iYeanqncTPSG9,The Biggest Part of Me,46,273733,False,Superhero,2001-01-01,0.723,0.485,10,-10.558,1,0.0261,0.44299999999999995,1.51e-05,0.373,0.23,105.96600000000001
Lina,spotify:track:3333YXdcyths5CB8v28dZj,Let's Wait Awhile,50,277400,False,Control,1986-02-04,0.5920000000000001,0.2,1,-16.392,1,0.0344,0.823,0.0,0.10099999999999999,0.382,172.64700000000002
Lina,spotify:track:4eO6lK0DFBuVA5hgB2B1uv,How to Say Goodbye,31,207466,False,Belle,2005-01-01,0.688,0.00643,8,-20.06,1,0.0459,0.985,0.000109,0.111,0.23399999999999999,70.72399999999999
Lina,spotify:track:3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,74,288426,False,Seal,1994-05-31,0.584,0.5329999999999999,10,-7.11,0,0.0305,0.684,0.0,0.306,0.22399999999999998,131.745
Lina,spotify:track:6MXeTGKPhVuaifyloxs8tL,Truly Madly Deeply,30,277266,False,Love Songs,2014-02-10,0.555,0.698,0,-8.874,1,0.0287,0.40299999999999997,0.0,0.0851,0.816,168.12
Lina,spotify:track:4WrUZTGFXeZNxpRDKU18Y1,Because You Loved Me,39,273066,False,Love Songs,2014-02-10,0.616,0.51,1,-7.994,1,0.0323,0.289,0.0,0.10400000000000001,0.193,119.973
Lina,spotify:track:75Zt3w8c8ElZUHgkDanozH,Time After Time,25,238853,False,Love Songs,2014-02-10,0.728,0.43799999999999994,0,-9.532,1,0.0281,0.5,0.0,0.0919,0.336,130.326
Lina,spotify:track:2zItQNJrVrTioXTXWiI2ed,When Can I See You,56,229600,False,For The Cool In You,1993-08-24,0.754,0.47200000000000003,8,-11.787,1,0.0807,0.257,2.09e-05,0.121,0.613,169.199
Lina,spotify:track:1WtkrKWpfFx75erK1VqtQh,Tender Love,54,234053,False,Chillin',1985-01-01,0.34,0.336,8,-7.287999999999999,1,0.0289,0.765,0.00011399999999999999,0.126,0.0932,142.631
Lina,spotify:track:1urmwhtXPiakhcqvqUi3rp,Brown Eyes,62,276093,False,Survivor,2001-05-01,0.5660000000000001,0.573,5,-7.21,1,0.0436,0.25,0.0,0.0723,0.313,116.06700000000001
Lina,spotify:track:5X8kkUaUlAyAUr9TYqDFTH,All For You,64,329933,False,All For You,2001-01-01,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525
Lina,spotify:track:72T5smavl9ONfOwI0gHf1A,You're Dead,53,143066,False,Walkin' My Cat Named Dog,1966-04-12,0.627,0.539,0,-8.529,0,0.0328,0.34600000000000003,0.0,0.192,0.754,112.259
Lina,spotify:track:5c6V4X6i91zq3B9adnFjEL,Here I Go,25,298226,False,Just the Beginning,2012-04-10,0.5660000000000001,0.748,11,-5.807,1,0.0377,0.0154,0.000468,0.0755,0.261,135.845
Lina,spotify:track:3l9OCOG3Vt6c2lxeMyGSIY,One Last Cry,65,295357,False,Brian McKnight,1992-06-23,0.355,0.126,11,-13.800999999999998,1,0.0301,0.909,0.000337,0.131,0.102,109.76899999999999
Lina,spotify:track:7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,69,281066,False,Daydream,1995-09-26,0.568,0.495,1,-8.964,1,0.0299,0.353,0.0,0.0839,0.303,128.234
Lina,spotify:track:5zn1hpm9N0ylKB7kOtpCw2,No More (Baby I'ma Do Right),58,263440,False,3LW,2000-11-06,0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.7609999999999999,88.93299999999999
Lina,spotify:track:28m6MjBq0EAAuBkZcUouQu,Always On My Mind,33,249760,False,Just the Beginning,2012-04-10,0.6779999999999999,0.838,1,-4.963,0,0.0301,0.10400000000000001,0.00131,0.209,0.276,134.048
Lina,spotify:track:1AM1o0mKbgAK5oMpY8B3Z7,Angel of Mine,66,250173,False,The Boy Is Mine,1998-07-13,0.5920000000000001,0.562,10,-6.869,0,0.0239,0.00373,3.229999999999999e-05,0.223,0.20800000000000002,90.16
Lina,spotify:track:3c6afiysmB7OnxQzzSqRfD,So Into You,66,261866,False,Tamia,1998,0.6559999999999999,0.479,7,-7.055,0,0.0348,0.0665,0.0027199999999999998,0.168,0.708,184.37400000000002
Lina,spotify:track:2E9Zp0uxsOmqbmy0C6Fi4N,Forever - Lady of Soul,44,449800,False,Forever,1998,0.561,0.354,9,-10.34,1,0.0494,0.54,0.0,0.7709999999999999,0.408,130.642
Lina,spotify:track:1RS3LStQYhju50eBdD9Uul,Thank God I Found You (feat. Joe & 98°),60,257360,False,Rainbow,1999-10-29,0.348,0.532,10,-5.882000000000001,1,0.0331,0.5920000000000001,0.0,0.106,0.14800000000000002,129.297
Lina,spotify:track:6fYzIQu8GcVolShnuIsB4B,When U Think About Me,24,262666,False,Just the Beginning,2012-04-10,0.79,0.8740000000000001,8,-5.56,0,0.0812,0.0355,2.99e-05,0.0823,0.7709999999999999,127.87200000000001
Lina,spotify:track:7qEHsqek33rTcFNT9PFqLf,Someone You Loved,91,182160,False,Divinely Uninspired To A Hellish Extent,2019-05-17,0.501,0.405,1,-5.678999999999999,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891
Lina,spotify:track:2neMQfiGrFXt2vKgvV8Yid,Say You'll Stay,35,211333,False,Kai,1998-01-01,0.615,0.386,7,-10.276,0,0.0337,0.655,0.0,0.107,0.474,120.89
Lina,spotify:track:71EHOyEOhNx1SzTebRRyng,Weak,69,291906,False,It's About Time,1992-10-27,0.693,0.5329999999999999,2,-10.954,0,0.0402,0.107,0.0,0.0695,0.568,127.661
Lina,spotify:track:4kbz7rHVbyjKasuuqelccQ,White Flag,59,240040,False,Life For Rent,2003-09-29,0.512,0.525,5,-6.8229999999999995,1,0.0401,0.327,3.3e-06,0.081,0.294,169.951
Lina,spotify:track:4oGTdOClZUxcM2H3UmXlwL,Ironic,59,225933,False,Jagged Little Pill,1995-06-09,0.495,0.595,11,-7.57,1,0.0443,0.24600000000000002,0.0,0.23600000000000002,0.392,85.34100000000001
Lina,spotify:track:3hYctzBStAGPRvahcZmJJF,No One Else Comes Close,59,231066,False,All That I Am,1997-09-23,0.608,0.531,0,-9.549,1,0.027999999999999997,0.534,7.17e-06,0.183,0.32799999999999996,110.09200000000001
Lina,spotify:track:7tjbm60E0t7SerbiG61cce,Love You Down,55,262291,False,Ready for the World,1999,0.765,0.48,8,-7.896,1,0.0448,0.0434,0.0147,0.0687,0.6409999999999999,134.035
Lina,spotify:track:2N5CvukjQqiWxjzZLMqqBN,Time After Time,46,255673,False,Ready for the World,1999,0.7759999999999999,0.563,0,-8.84,1,0.0324,0.223,0.00611,0.0681,0.395,131.72799999999998
Lina,spotify:track:2x5qF66rFO6DERBMNkQAqn,(There's Gotta Be) More To Life,58,200386,False,Stacie Orrico,2003-01-01,0.58,0.922,1,-3.785,1,0.0957,0.0917,0.0,0.18899999999999997,0.649,89.84100000000001
Lina,spotify:track:4alLyN9my0O1SD9y097cPl,3 Little Words,34,256306,False,It's On!,1999-11-05,0.7090000000000001,0.469,11,-7.082999999999999,0,0.0278,0.504,0.0,0.045,0.256,113.986
Lina,spotify:track:0gPQTLaqHDgdupKEok7J2x,7 Days,72,235133,False,Born to Do It,2000-08-14,0.659,0.812,4,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,83.014
Lina,spotify:track:7yxwAEwY9LD120AcB4nGJx,Don't Love You No More (I'm Sorry),58,243986,False,The Story Goes...,2005-09-06,0.636,0.5579999999999999,7,-7.0760000000000005,1,0.0245,0.462,0.0,0.062,0.5720000000000001,100.113
Lina,spotify:track:4T26YGUHTE5LLbb8xnTHPL,Sorry For The Stupid Things - Main,39,253626,False,Grown & Sexy,2005-07-26,0.677,0.617,6,-5.075,1,0.031,0.126,0.0,0.0447,0.555,98.06200000000001
Lina,spotify:track:1YqxCr7R5HSOg9s9X137HO,I Stay In Love,35,212000,False,E=MC²,2008-01-01,0.774,0.614,1,-4.582,1,0.0393,0.251,0.0,0.0605,0.193,129.97899999999998
Lina,spotify:track:7Ewz6bJ97vUqk5HdkvguFQ,Heaven,78,243360,False,Reckless (30th Anniversary / Deluxe Edition),1984-11-05,0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059
Lina,spotify:track:63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,79,206360,False,The Singles (Expanded),2016-10-14,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271
Lina,spotify:track:2oCYHHkzCMpVKkfaO07m5v,(Everything I Do) I Do It For You,59,250360,False,Ultimate,2017-11-03,0.527,0.442,1,-7.131,1,0.0273,0.20199999999999999,0.0,0.10400000000000001,0.287,131.186
Lina,spotify:track:5TGHpNdHeV5cqsJfkOO4Zd,Lea,55,269706,False,Fahrenheit,1986-08,0.669,0.297,4,-20.375,1,0.031,0.483,0.0952,0.111,0.627,140.554
Lina,spotify:track:7dQC53NiYOY9gKg3Qsu2Bs,All Out of Love,69,243000,False,Lost in Love,1980-02-25,0.513,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.35700000000000004,108.383
Lina,spotify:track:4fZDZMgyWBxTg2Rc4OHVtB,Through the Fire,53,286693,False,"Epiphany: The Best of Chaka Khan, Vol. 1",1996-11-08,0.569,0.591,8,-7.399,1,0.0307,0.165,6.65e-06,0.132,0.431,130.868
Lina,spotify:track:4c0rkFPszqQTyC753tsCMU,My Boo - Hitman's Club Mix,64,346840,False,My Boo (Hitman's Club Mix),1996-03-26,0.885,0.47700000000000004,6,-9.196,0,0.0664,0.000131,0.000664,0.336,0.691,130.078
Lina,spotify:track:32B8AiPUAmlzbS7ayCsMF7,"Don't Say Goodbye, Say Goodnight",45,290920,False,Binocular,2001-05-22,0.504,0.642,8,-5.059,1,0.0277,0.0392,0.00025,0.298,0.254,158.031
Lina,spotify:track:5919i3Sp9U2IE5m7hhlgSw,Say It,49,269466,False,Voices Of Theory,1998,0.381,0.415,0,-10.298,1,0.0691,0.675,0.0,0.0795,0.257,61.908
Lina,spotify:track:5MDQNJ7SZTytJwCbWKqJDL,I Don't Want to Wait,61,320026,False,This Fire,1996,0.41,0.46799999999999997,11,-8.177,1,0.0553,0.298,1.1900000000000001e-05,0.0426,0.475,177.50799999999998
Lina,spotify:track:2ttZiP54qV6URjYIEypEZJ,Come on over Baby (All I Want Is You) - Radio Version,0,203333,False,Christina Aguilera,1999,0.8290000000000001,0.915,8,-3.205,1,0.106,0.226,1.25e-05,0.24600000000000002,0.779,118.90299999999999
Lina,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",72,230200,False,The Writing's On The Wall,1999-07-27,0.7709999999999999,0.685,1,-4.638999999999999,1,0.0567,0.00543,0.00157,0.0537,0.6829999999999999,88.99700000000001
Lina,spotify:track:0BUoLE4o9eVahDHvTqak67,Unpretty,64,278066,False,Fanmail,1999-02-23,0.648,0.622,7,-6.063,1,0.0428,0.0015199999999999999,5.9699999999999994e-05,0.109,0.51,88.684
Lina,spotify:track:2aBxt229cbLDOvtL7Xbb9x,Always Be My Baby,74,258133,False,Daydream,1995-09-26,0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.48700000000000004,78.946
Lina,spotify:track:7vqcDtNvoJn5pXhktc8qe8,Solitary Daze,56,463405,False,Solitary Daze,2014-12-29,0.69,0.7390000000000001,3,-11.513,0,0.059000000000000004,0.0127,0.905,0.0744,0.384,125.007
Lina,spotify:track:4ApmPo6H0bH7PExQV25LDh,Ghost Voices - Lane 8 Remix,0,304390,False,Ghost Voices (Lane 8 Remix),2019-02-12,0.611,0.5710000000000001,2,-9.441,1,0.0317,0.0195,0.815,0.0988,0.039,123.0
Lina,spotify:track:4NjR63Up0uMkQBlKvlZd1l,Stickwitu,64,207506,False,PCD,2005-01-01,0.655,0.54,9,-6.482,1,0.0516,0.268,0.0,0.068,0.43,79.983
Lina,spotify:track:6xkryXuiZU360Lngd4sx13,Fantasy,74,243493,False,Daydream,1995-09-26,0.669,0.727,7,-7.587999999999999,1,0.0353,0.139,0.0,0.12300000000000001,0.807,102.322
Lina,spotify:track:2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,69,220560,False,Rejoice,1977-06-10,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443
Lina,spotify:track:5lgZax3wvO1oW3Bn0p9veJ,Every Time,49,257106,False,The Velvet Rope,1997-10-07,0.634,0.488,0,-7.162999999999999,1,0.0255,0.433,0.0208,0.141,0.281,99.95
Lina,spotify:track:0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),75,320266,False,The Miseducation of Lauryn Hill,1998-08-25,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935
Lina,spotify:track:43zr9kKkeiQrshvYuvNtfM,Someone To Call My Lover,50,272360,False,All For You,2001-01-01,0.738,0.914,2,-4.203,1,0.0434,0.14400000000000002,0.00099,0.182,0.935,127.885
Lina,spotify:track:1GrikfH0jDejDvrxo84n4P,Together Again,69,301200,False,The Velvet Rope,1997-10-07,0.873,0.593,7,-8.942,1,0.10300000000000001,0.078,0.0069700000000000005,0.10400000000000001,0.495,123.09100000000001
Lina,spotify:track:3ClOMebBxeNTYCOfTH24YJ,Le Freak - 2018 Remaster,57,331360,False,The Chic Organization 1977-1979 (2018 Remaster),2018-11-23,0.91,0.6409999999999999,7,-11.315999999999999,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.53299999999999
Lina,spotify:track:4k0bXm9Q4RaTuYi09i4lKK,Jump (For My Love),55,263440,False,Fire! The Very Best of The Pointer Sisters,1989-09-21,0.86,0.705,10,-12.514000000000001,0,0.0894,0.107,8.87e-06,0.149,0.8540000000000001,134.395
Lina,spotify:track:3HszEQiMdPTNcglWcnMGk3,I Want to Know What Love Is,47,246999,False,California Airport Love,2016-03-23,0.268,0.56,2,-6.734,0,0.0471,0.521,0.207,0.0782,0.33399999999999996,178.766
Lina,spotify:track:4jzLgYOoNF9TBU8EItFSFp,Marry Me Just for Fun,51,275368,False,Galaxy I,2019-08-16,0.682,0.396,3,-7.316,0,0.0336,0.544,0.000687,0.081,0.20600000000000002,126.041
Lina,spotify:track:7bvBOzSYbzUMg9ElqkWQiA,I Like You So Much Better When You`re Naked,36,191760,False,Fortress 'round My Heart (Deluxe Edition),2008,0.486,0.934,0,-3.253,1,0.0701,0.00248,0.0,0.0892,0.765,170.007
Lina,spotify:track:2w6zOxgxy8XZDCPcGtuYQY,Oh My God,42,198586,False,Fortress 'round My Heart (Deluxe Edition),2008,0.435,0.9329999999999999,2,-5.572,1,0.0851,0.0133,0.0,0.22899999999999998,0.374,169.976
Lina,spotify:track:08Uz2WDG2HpZwCX7qOn7OJ,You're Not Alone - Solomun Remix,49,503082,False,You're Not Alone (Solomun Remix),2019-01-25,0.7709999999999999,0.8490000000000001,6,-7.2410000000000005,0,0.0522,0.0008470000000000001,0.768,0.0839,0.293,119.994
Lina,spotify:track:13QBrKQx6FEl03szDe5AOp,Phases,43,508466,False,Phases,2017-03-08,0.446,0.361,6,-12.262,1,0.0445,0.012,0.00806,0.0821,0.0902,122.99600000000001
Lina,spotify:track:30QNjcM3Q1GnLFIIJjWQL1,Places We Won't Walk,65,169410,False,A Song For Every Moon,2017-08-31,0.38799999999999996,0.0859,7,-16.061,0,0.0472,0.9690000000000001,7.35e-05,0.10800000000000001,0.19,88.25299999999999
Lina,spotify:track:1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),76,184280,False,Trampoline (with ZAYN),2019-09-26,0.619,0.45899999999999996,7,-5.782,0,0.0334,0.56,0.0,0.13699999999999998,0.498,126.803
Lina,spotify:track:384Kl6cCskuawCZnEPIGrN,Frustrated - Russ Macklin Remix,0,259701,False,FRUSTRATED (Russ Macklin Remix),2016-09-02,0.561,0.818,9,-5.347,1,0.267,0.0839,2.9100000000000003e-05,0.205,0.376,133.94899999999998
Lina,spotify:track:5mCprFWOqe0jB96v9RhLBo,Tongues,57,234773,False,How Do You Feel Now?,2015-04-14,0.8270000000000001,0.682,6,-7.111000000000001,0,0.0435,0.00047999999999999996,0.0187,0.10099999999999999,0.9329999999999999,117.96700000000001
Lina,spotify:track:2vcfImyMOQjYhnKOVkjoIR,Somebody New,47,206320,False,How Do You Feel Now?,2015-04-14,0.456,0.94,3,-3.3339999999999996,0,0.0703,4.91e-05,0.000165,0.32799999999999996,0.46299999999999997,174.03799999999998
Lina,spotify:track:7i1pavASRUZk62ejaUIESa,Crying Over You ◐,64,242672,False,Love Me / Love Me Not,2018-08-24,0.385,0.62,1,-8.316,0,0.147,0.0815,0.0,0.35200000000000004,0.415,75.564
Lina,spotify:track:3YO9uV2vhmC9Bnm2zhEkqb,Don't Disappoint Me,0,220546,False,Maybe I'll Find You Again,2019-03-22,0.556,0.45299999999999996,0,-11.061,0,0.10400000000000001,0.765,0.0161,0.11599999999999999,0.39899999999999997,84.693
Lina,spotify:track:2VUFlOjcXAEuvMOpQ6mz7Y,Broke,24,260627,False,After All,2017-10-13,0.703,0.61,7,-5.254,1,0.41600000000000004,0.6829999999999999,0.0,0.0999,0.6629999999999999,114.96
Lina,spotify:track:0A472qovEW32nP2G0mkJoe,Don't Cry,55,187106,False,Free Time,2019-09-13,0.47700000000000004,0.275,5,-10.091000000000001,1,0.0675,0.9079999999999999,4.79e-06,0.0909,0.263,72.717
Lina,spotify:track:3iGz75NJkqHubYUMRELLyP,La Cienega,60,192606,False,Head In The Clouds,2018-07-20,0.61,0.318,8,-9.95,1,0.14800000000000002,0.506,0.000617,0.102,0.214,109.491
Lina,spotify:track:3xaugmCyXrVkrDTXbFkMW3,Sanctuary,73,180018,False,Sanctuary,2019-06-14,0.552,0.65,1,-7.199,1,0.128,0.42200000000000004,0.000275,0.37200000000000005,0.316,167.78799999999998
Lina,spotify:track:0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,85,209273,True,BALLADS 1,2018-10-26,0.515,0.479,3,-7.457999999999999,1,0.0261,0.544,0.00598,0.191,0.284,88.964
Lina,spotify:track:6TodWdTSDfzwgYynTZSvJn,Midsummer Madness,73,280841,True,Head In The Clouds,2018-07-20,0.409,0.6779999999999999,9,-7.731,1,0.0878,0.359,4.76e-06,0.16699999999999998,0.168,89.96799999999999
Lina,spotify:track:50oEtTUNlce4TuZXQoJzXW,urs,64,156500,True,wanna take this downtown?,2019-05-17,0.72,0.415,0,-9.527000000000001,1,0.354,0.8340000000000001,1.01e-06,0.0893,0.235,94.88
Lina,spotify:track:6f7BE3VcZScJx6n3wsf5Z3,I Like U,69,267732,True,I Like U,2017-09-27,0.48,0.526,5,-7.099,1,0.275,0.071,0.0,0.0879,0.374,199.662
Lina,spotify:track:5LWDf5W3yMfEoF4uVdFY9a,Let Go Today - Stripped,0,172838,True,Let Go Today (Remixes),2019-08-09,0.778,0.488,1,-10.319,1,0.0647,0.35200000000000004,4.48e-05,0.109,0.442,100.016
Lina,spotify:track:48WTGGIeSFD5ZMF51Rm4Y9,Another Lifetime,62,209466,False,Saturn,2018-10-26,0.452,0.317,9,-9.402999999999999,0,0.0478,0.415,1.4999999999999999e-05,0.184,0.272,59.56100000000001
Lina,spotify:track:4sGITH0OcJc0otrOVUl7PY,Boys Should Never Cry,0,116346,True,Boys Should Never Cry,2019-08-09,0.725,0.336,6,-11.585999999999999,1,0.0648,0.424,1.69e-06,0.48100000000000004,0.364,99.92299999999999
Lina,spotify:track:5vMmRDWrRsogNA6xm916nq,Stars,32,260264,False,Stars,2017-11-09,0.519,0.635,5,-4.899,0,0.0447,0.5670000000000001,0.0,0.349,0.129,137.327
Lina,spotify:track:2tJhsBdtaaD8SJF6m6xBvX,The Lights,43,399101,False,The Lights,2019-03-22,0.63,0.8,2,-10.504000000000001,1,0.0409,0.00312,0.779,0.105,0.159,127.00200000000001
Lina,spotify:track:2DeV4SryfbbEM1YgedzKP4,Burns,51,253998,False,All That Must Be,2018-03-09,0.7490000000000001,0.5379999999999999,2,-8.96,1,0.034,0.32,0.855,0.0904,0.122,120.008
Lina,spotify:track:3sJCADvtbzgKPzEBHhHSLY,One More Fluorescent Rush,41,387064,False,Whities 013,2017-11-03,0.612,0.9840000000000001,10,-7.645,0,0.0335,0.00322,0.889,0.11199999999999999,0.39799999999999996,124.87700000000001
Lina,spotify:track:2vzg8fnfAk6VESJQQYEc3K,A Tear in the Heart,8,1150840,False,Flowers of Intelligence,1999-06-30,0.5489999999999999,0.6890000000000001,7,-11.307,1,0.0392,0.687,0.873,0.10300000000000001,0.318,178.995
Lina,spotify:track:0eHYHJ7tpSXYvka4zgejeG,Another Girl,43,402958,False,Another Girl,2011-03-29,0.33799999999999997,0.703,1,-7.376,1,0.0649,0.171,0.767,0.3,0.69,167.993
Lina,spotify:track:4pxNdqnaxVlPWK6p2IuxSa,Caterpillar,25,402215,False,Caterpillar,2019-04-12,0.802,0.877,2,-10.327,1,0.0596,0.00148,0.909,0.11699999999999999,0.0757,126.008
Lina,spotify:track:600B699NlvHEKx4Dna8W2o,Rising Sun,25,416744,False,Rising Sun/Levitate,2019-07-26,0.642,0.733,6,-7.687,0,0.0551,0.0247,0.91,0.0888,0.20199999999999999,128.998
Lina,spotify:track:3JKLzIREax7TgXqR5OBgw9,Golden,29,436183,False,Golden,2019-07-05,0.7040000000000001,0.8540000000000001,9,-5.824,1,0.0502,0.000398,0.8809999999999999,0.125,0.252,128.023
Lina,spotify:track:6TcpM1p0xHy1smBjxEF73s,Conjure Dreams,51,441090,False,Conjure Infinity,2014-12-29,0.687,0.7440000000000001,2,-8.085,1,0.0545,0.00018899999999999999,0.875,0.0924,0.526,124.012
Lina,spotify:track:5DAjrJqXqYtgr67pVhmUeR,Kerala,60,237546,False,Migration,2017-01-13,0.529,0.7390000000000001,7,-9.578,0,0.0718,0.0237,0.607,0.171,0.138,124.75
Lina,spotify:track:6FccezsDrqmJZNrAEM3dGB,God Only Knows,40,205199,False,God Only Knows,2018-09-07,0.488,0.8690000000000001,11,-3.182,0,0.0331,0.027000000000000003,0.0,0.152,0.353,169.96900000000002
Lina,spotify:track:2BIe0r0ghtyoeinWcBgQky,When the Lights Are Out,44,444150,False,When the Lights Are Out,2019-05-31,0.645,0.861,9,-11.057,0,0.0508,0.0031,0.7709999999999999,0.226,0.293,127.99
Lina,spotify:track:3b9MUQ7uiQHhU420B6f8Ta,Saw You for the First Time,1,404630,False,Saw You for the First Time,2017-07-28,0.805,0.529,7,-12.110999999999999,0,0.0378,0.00022400000000000002,0.893,0.0844,0.7140000000000001,121.00399999999999
Lina,spotify:track:0LJcP6ApERw0OvosstOdZm,Who,53,281143,False,Who Else,2019-02-22,0.758,0.746,7,-11.39,1,0.0639,0.0997,0.0613,0.151,0.212,142.994
Lina,spotify:track:3t462saypfWgBlj9cESaQc,Hang Up Your Hang Ups (The Only One) [feat. Kim English],41,166713,False,Hang Up Your Hang Ups (The Only One) [feat. Kim English],2018-07-13,0.698,0.856,7,-7.981,1,0.0381,0.0084,0.446,0.0616,0.6759999999999999,127.01
Lina,spotify:track:7krY6FgUUGwTdvhD6kKBf7,Days Go By - 2019 Mix,54,255606,False,Days Go By,2019-03-15,0.462,0.857,3,-2.846,0,0.0379,0.00106,0.0804,0.239,0.512,173.021
Lina,spotify:track:38mFPR6JTtMywd4feWQJKL,Perth - Dusky Remix,34,226560,False,Playground Remixes Vol. 1 & 2,2018-07-13,0.564,0.8340000000000001,10,-10.097999999999999,1,0.0571,0.00040300000000000004,0.903,0.706,0.375,124.99600000000001
Lina,spotify:track:59xYro2oalqGgVkGPjsPvL,I'll Find You (feat. June),0,241887,False,Reminiscence,2017-06-16,0.369,0.45299999999999996,3,-8.442,0,0.14800000000000002,0.387,0.0,0.121,0.235,84.079
Lina,spotify:track:4NA5kgAZbU4E2dj68y77po,Iron in the Backseat,14,234026,False,"Good Night, Witness Light",2007-03-27,0.45799999999999996,0.7240000000000001,6,-6.61,1,0.0498,0.0157,0.0,0.107,0.502,171.033
Lina,spotify:track:4dF0mDPTlpjThf1mJyK83B,tokyo,65,208936,False,mono.,2018-10-22,0.447,0.263,5,-13.754000000000001,0,0.0342,0.828,0.0049,0.11800000000000001,0.0721,147.161
Lina,spotify:track:6krNSTegkvGMmdIUOUEQH1,Undercover,52,183280,True,SweetSexySavage (Deluxe),2017-01-27,0.721,0.593,0,-4.768,0,0.0397,0.275,0.0,0.0714,0.721,145.025
Lina,spotify:track:39jPNpyS33FFAw6xsFvvmG,Personal,55,227186,True,SweetSexySavage (Deluxe),2017-01-27,0.765,0.638,11,-4.548,0,0.13,0.19899999999999998,0.0,0.669,0.626,113.98100000000001
Lina,spotify:track:5kYZbBLAGrrhFKNbOs6D95,How That Taste,43,152595,True,You Should Be Here,2015-04-28,0.43700000000000006,0.873,9,-3.327,0,0.377,0.22899999999999998,0.0,0.46399999999999997,0.506,73.05
Lina,spotify:track:7Cu2COdH93MnuireuKNiS3,Streetcar,72,246972,False,Pilgrim's Paradise,2015-11-12,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.65100000000001
Lina,spotify:track:0PHwCbA310LLIMcSDpQbgF,Two Weeks,13,247547,True,LP1,2014-08-12,0.48,0.7170000000000001,0,-6.662999999999999,1,0.23,0.0625,0.000685,0.0814,0.335,109.756
Lina,spotify:track:4tJi4dodnpJ0MSKj2w6OkP,Contaminated,60,280680,False,III,2019-07-12,0.475,0.322,11,-7.401,0,0.0481,0.732,8.599999999999999e-06,0.107,0.26899999999999996,76.604
Lina,spotify:track:1eTL8yocTmire9gpOn2H2g,Godless,49,190066,False,III,2019-07-12,0.385,0.6920000000000001,9,-4.843,0,0.158,0.0242,0.0,0.11,0.3,155.79399999999998
Lina,spotify:track:6IF2P93LkyW4GqDQu1yS7H,Here with Me,56,238971,False,Here with Me,2014-05-19,0.5820000000000001,0.375,1,-13.277000000000001,0,0.0329,0.7020000000000001,0.0631,0.136,0.106,129.909
Lina,spotify:track:5zuLdVw8lWZRp4rYDOO6hE,"We Could Still Be Happy [From 'One Spring Night' (Original Television Soundtrack), Pt. 4]",44,279260,False,"We Could Still Be Happy [From 'One Spring Night' (Original Television Soundtrack), Pt. 4]",2019-06-19,0.511,0.317,10,-17.035999999999998,1,0.0366,0.365,0.00298,0.11800000000000001,0.17600000000000002,84.85600000000001
Lina,spotify:track:3DcyZi9DEe9k5BZYwqvb1T,Stray Italian Greyhound,0,246413,False,Inland Territory,2009-01-01,0.6729999999999999,0.45,11,-9.187000000000001,1,0.0366,0.634,8.149999999999999e-05,0.139,0.586,122.015
Lina,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,81,197732,False,Dancing With Your Ghost,2019-06-28,0.629,0.327,11,-8.285,1,0.028999999999999998,0.7609999999999999,2.9600000000000005e-05,0.10300000000000001,0.381,74.953
